media_name,url,image_path,timestamp,country,factuality,trustworthiness,bias_rating,MBFC_source,label_3class
Sioux Empire Today,http://siouxempiretoday.com,mediascopeAll/Sioux_Empire_Today.png,2026-06-20 22:03:03,USA,MIXED,,RIGHT-CENTER,Questionable Source,MIXED
Sixth Tone,http://sixthtone.com,mediascopeAll/Sixth_Tone.png,2026-06-20 21:52:35,China,MIXED,,LEFT,Questionable Source,MIXED
South Carolina Business Daily,http://businessdailynetwork.com/states/sc,mediascopeAll/South_Carolina_Business_Daily.png,2026-06-20 21:06:34,USA,MIXED,,RIGHT-CENTER,Questionable Source,MIXED
South Chester Today,http://southchestertoday.com,mediascopeAll/South_Chester_Today.png,2026-06-20 21:55:40,USA,MIXED,,RIGHT-CENTER,Questionable Source,MIXED
South Coast Times,http://southcoasttimes.com,mediascopeAll/South_Coast_Times.png,2026-06-20 20:59:07,USA,MIXED,,RIGHT-CENTER,Questionable Source,MIXED
South County Times,http://southcotimes.com,mediascopeAll/South_County_Times.png,2026-06-20 22:19:38,USA,MIXED,,RIGHT-CENTER,Questionable Source,MIXED
South Cumberland News,http://southcumberlandnews.com,mediascopeAll/South_Cumberland_News.png,2026-06-20 20:20:02,USA,MIXED,,RIGHT-CENTER,Questionable Source,MIXED
South Dakota Business Daily,http://businessdailynetwork.com/states/sd,mediascopeAll/South_Dakota_Business_Daily.png,2026-06-20 21:42:19,USA,MIXED,,RIGHT-CENTER,Questionable Source,MIXED
South Delco News,http://southdelconews.com,mediascopeAll/South_Delco_News.png,2026-06-20 22:02:30,USA,MIXED,,RIGHT-CENTER,Questionable Source,MIXED
South Miami Dade News,http://southmianews.com,mediascopeAll/South_Miami_Dade_News.png,2026-06-20 22:23:08,USA,MIXED,,RIGHT-CENTER,Questionable Source,MIXED
South New Castle News,http://southnewcastlenews.com,mediascopeAll/South_New_Castle_News.png,2026-06-20 21:50:48,USA,MIXED,,RIGHT-CENTER,Questionable Source,MIXED
South Oregon News,http://southoregonnews.com,mediascopeAll/South_Oregon_News.png,2026-06-20 21:46:42,USA,MIXED,,RIGHT-CENTER,Questionable Source,MIXED
Southeast South Dakota News,http://sesdnews.com,mediascopeAll/Southeast_South_Dakota_News.png,2026-06-20 21:31:07,USA,MIXED,,RIGHT-CENTER,Questionable Source,MIXED
Spartanburg Reporter,http://spartanburgreporter.com,mediascopeAll/Spartanburg_Reporter.png,2026-06-20 22:18:52,USA,MIXED,,RIGHT-CENTER,Questionable Source,MIXED
Springfield City Wire,http://springfieldcitywire.com,mediascopeAll/Springfield_City_Wire.png,2026-06-20 21:55:47,USA,MIXED,,RIGHT-CENTER,Questionable Source,MIXED
Sputnik News Agency,http://sputniknews.in,mediascopeAll/Sputnik_News_Agency.png,2026-06-20 20:07:01,Russia,VERY LOW,,RIGHT-CENTER,Questionable Source,LOW
Sputnik News Agency – France,http://fr.sputniknews.com,mediascopeAll/Sputnik_News_Agency_France.png,2026-06-20 19:38:22,Russia,VERY LOW,,RIGHT-CENTER,Questionable Source,LOW
Sputnik News Agency – Serbia,http://sputnikportal.rs,mediascopeAll/Sputnik_News_Agency_Serbia.png,2026-06-20 20:51:03,Russia,VERY LOW,,RIGHT,Questionable Source,LOW
St. Paul Reporter,http://stpaulreporter.com,mediascopeAll/St._Paul_Reporter.png,2026-06-20 21:01:56,USA,MIXED,,RIGHT-CENTER,Questionable Source,MIXED
Stand for Health Freedom,http://standforhealthfreedom.com,mediascopeAll/Stand_for_Health_Freedom.png,2026-06-20 21:25:15,USA,MIXED,,RIGHT,Questionable Source,MIXED
State of the Nation,http://stateofthenation.co,mediascopeAll/State_of_the_Nation.png,2026-06-20 21:42:32,USA,LOW,,EXTREME RIGHT,Questionable Source,LOW
Staten Island Reporter,http://statenislandreporter.com,mediascopeAll/Staten_Island_Reporter.png,2026-06-20 21:53:22,USA,MIXED,,RIGHT-CENTER,Questionable Source,MIXED
Steadfast Daily,http://steadfastdaily.com,mediascopeAll/Steadfast_Daily.png,2026-06-20 21:05:33,USA,MIXED,,RIGHT,Questionable Source,MIXED
StopAntisemitism,http://stopantisemitism.org,mediascopeAll/StopAntisemitism.png,2026-06-20 20:03:22,USA,MIXED,,RIGHT,Questionable Source,MIXED
Stopping Socialism,http://stoppingsocialism.com,mediascopeAll/Stopping_Socialism.png,2026-06-20 20:28:54,USA,MIXED,,RIGHT,Questionable Source,MIXED
SurvivalBlog.com,https://survivalblog.com/,mediascopeAll/SurvivalBlog.com.png,2026-06-20 21:39:36,USA,LOW,,EXTREME RIGHT,Questionable Source,LOW
Swamp Monsters,http://swampmonsters.news,mediascopeAll/Swamp_Monsters.png,2026-06-20 20:18:08,USA,MIXED,,RIGHT,Questionable Source,MIXED
Swarajya,http://swarajyamag.com,mediascopeAll/Swarajya.png,2026-06-20 21:40:42,India,LOW,,RIGHT,Questionable Source,LOW
Syrian Arab News Agency,http://sana.sy,mediascopeAll/Syrian_Arab_News_Agency.png,2026-06-20 21:46:17,Syria,MIXED,,LEFT,Questionable Source,MIXED
TB Daily News,http://tbdailynews.com,mediascopeAll/TB_Daily_News.png,2026-06-20 21:36:32,USA,MIXED,,RIGHT,Questionable Source,MIXED
Taki’s Magazine,http://takimag.com,mediascopeAll/Taki_s_Magazine.png,2026-06-20 19:58:08,USA,LOW,,EXTREME RIGHT,Questionable Source,LOW
Tap Haps,http://taphaps.com,mediascopeAll/Tap_Haps.png,2026-06-20 20:40:32,USA,MIXED,,RIGHT,Questionable Source,MIXED
Tea Party Patriots,http://www.teapartypatriots.org,mediascopeAll/Tea_Party_Patriots.png,2026-06-20 22:13:10,USA,MIXED,,RIGHT,Questionable Source,MIXED
TheSpectator,http://TheSpectator.info,mediascopeAll/TheSpectator.png,2026-06-20 19:24:12,USA,VERY LOW,,EXTREME RIGHT,Questionable Source,LOW
The African Exponent,https://www.africanexponent.com/,mediascopeAll/The_African_Exponent.png,2026-06-20 21:24:30,Tanzania,MIXED,,LEFT,Questionable Source,MIXED
The American Mirror,http://theamericanmirror.com,mediascopeAll/The_American_Mirror.png,2026-06-20 20:39:48,USA,LOW,,EXTREME RIGHT,Questionable Source,LOW
The Blaze,http://www.theblaze.com,mediascopeAll/The_Blaze.png,2026-06-20 19:12:41,USA,MIXED,,RIGHT,Questionable Source,MIXED
The Buffalo Chronicle,https://buffalochronicle.com/,mediascopeAll/The_Buffalo_Chronicle.png,2026-06-20 21:37:53,USA,MIXED,,RIGHT,Questionable Source,MIXED
The Burning Platform,http://theburningplatform.com,mediascopeAll/The_Burning_Platform.png,2026-06-20 21:01:04,USA,LOW,,EXTREME RIGHT,Questionable Source,LOW
The Commune,http://thecommunemag.com,mediascopeAll/The_Commune.png,2026-06-20 21:12:35,India,MIXED,,RIGHT,Questionable Source,MIXED
The Counter Signal,http://thecountersignal.com,mediascopeAll/The_Counter_Signal.png,2026-06-20 20:09:22,Canada,MIXED,,RIGHT,Questionable Source,MIXED
The DC Patriot,http://thedcpatriot.com,mediascopeAll/The_DC_Patriot.png,2026-06-20 22:05:42,USA,LOW,,EXTREME RIGHT,Questionable Source,LOW
The Daily Bell,http://www.thedailybell.com,mediascopeAll/The_Daily_Bell.png,2026-06-20 21:54:17,USA,LOW,,RIGHT,Questionable Source,LOW
The Daily Boulder,http://DailyBoulder.com,mediascopeAll/The_Daily_Boulder.png,2026-06-20 20:10:17,USA,MIXED,,LEFT,Questionable Source,MIXED
The Duran,http://theduran.com,mediascopeAll/The_Duran.png,2026-06-20 19:33:45,Cyprus,LOW,,RIGHT,Questionable Source,LOW
The Economic Times,http://economictimes.indiatimes.com,mediascopeAll/The_Economic_Times.png,2026-06-20 21:23:14,India,MIXED,,RIGHT-CENTER,Questionable Source,MIXED
The Federalist,http://thefederalist.com,mediascopeAll/The_Federalist.png,2026-06-20 20:20:12,USA,MIXED,,RIGHT,Questionable Source,MIXED
The Frisky,http://www.thefrisky.com,mediascopeAll/The_Frisky.png,2026-06-20 19:12:16,Serbia,MIXED,,LEFT-CENTER,Questionable Source,MIXED
The Grayzone,http://thegrayzone.com,mediascopeAll/The_Grayzone.png,2026-06-20 22:22:21,USA,MIXED,,LEFT,Questionable Source,MIXED
The Hayride,http://thehayride.com,mediascopeAll/The_Hayride.png,2026-06-20 19:42:31,USA,LOW,,EXTREME RIGHT,Questionable Source,LOW
The Horn,http://thehornnews.com,mediascopeAll/The_Horn.png,2026-06-20 21:01:12,USA,LOW,,RIGHT,Questionable Source,LOW
The Jewish Voice,http://thejewishvoice.com,mediascopeAll/The_Jewish_Voice.png,2026-06-20 20:44:00,USA,MIXED,,RIGHT,Questionable Source,MIXED
The Keystone,http://keystonenewsroom.com,mediascopeAll/The_Keystone.png,2026-06-21 17:44:59,USA,MIXED,,LEFT-CENTER,Questionable Source,MIXED
The Last Refuge,http://theconservativetreehouse.com,mediascopeAll/The_Last_Refuge.png,2026-06-20 21:03:58,USA,LOW,,EXTREME RIGHT,Questionable Source,LOW
The Liberty Revolution,http://thelibertyrevolution.com,mediascopeAll/The_Liberty_Revolution.png,2026-06-20 20:36:27,USA,LOW,,RIGHT,Questionable Source,LOW
The Maine Wire,http://themainewire.com,mediascopeAll/The_Maine_Wire.png,2026-06-20 20:49:03,USA,MIXED,,RIGHT,Questionable Source,MIXED
The Manhattan,http://themanhattan.press,mediascopeAll/The_Manhattan.png,2026-06-20 22:28:56,USA,LOW,,EXTREME RIGHT,Questionable Source,LOW
The Millennium Report,http://themillenniumreport.com,mediascopeAll/The_Millennium_Report.png,2026-06-20 21:44:22,USA,LOW,,EXTREME RIGHT,Questionable Source,LOW
The National Patriot,http://www.thenationalpatriot.com,mediascopeAll/The_National_Patriot.png,2026-06-20 19:17:07,USA,LOW,,EXTREME RIGHT,Questionable Source,LOW
The New Region,http://thenewregion.com,mediascopeAll/The_New_Region.png,2026-06-20 21:39:37,Unknown,MIXED,,LEFT,Questionable Source,MIXED
The Noticer,http://noticer.news,mediascopeAll/The_Noticer.png,2026-06-20 22:11:23,Australia,LOW,,EXTREME RIGHT,Questionable Source,LOW
The Ohio Independent,http://ohioindependent.com,mediascopeAll/The_Ohio_Independent.png,2026-06-20 19:40:06,USA,MIXED,,LEFT,Questionable Source,MIXED
The Other 98%,http://other98.com,mediascopeAll/The_Other_98.png,2026-06-20 21:20:40,USA,LOW,,EXTREME LEFT,Questionable Source,LOW
The Patriot Nation,http://thepatriotnation.net,mediascopeAll/The_Patriot_Nation.png,2026-06-20 21:34:34,USA,LOW,,EXTREME RIGHT,Questionable Source,LOW
The Patriot Post,http://patriotpost.us,mediascopeAll/The_Patriot_Post.png,2026-06-20 22:28:33,USA,MIXED,,RIGHT,Questionable Source,MIXED
The Post & Email,http://www.thepostemail.com,mediascopeAll/The_Post_Email.png,2026-06-20 21:39:31,USA,MIXED,,RIGHT,Questionable Source,MIXED
The Rebel News,http://rebelnews.com,mediascopeAll/The_Rebel_News.png,2026-06-20 20:39:46,Canada,MIXED,,RIGHT,Questionable Source,MIXED
The Remnant Newspaper,http://remnantnewspaper.com,mediascopeAll/The_Remnant_Newspaper.png,2026-06-20 19:43:03,USA,LOW,,EXTREME RIGHT,Questionable Source,LOW
The Right Stuff,http://therightstuff.biz,mediascopeAll/The_Right_Stuff.png,2026-06-20 20:01:42,USA,VERY LOW,,EXTREME RIGHT,Questionable Source,LOW
The Ron Paul Institute,http://www.ronpaulinstitute.org,mediascopeAll/The_Ron_Paul_Institute.png,2026-06-20 21:12:51,,MIXED,,RIGHT,Questionable Source,MIXED
The Science Times,http://sciencetimes.com,mediascopeAll/The_Science_Times.png,2026-06-20 20:56:32,USA,MIXED,,RIGHT-CENTER,Questionable Source,MIXED
The Tehran Times,http://www.tehrantimes.com,mediascopeAll/The_Tehran_Times.png,2026-06-20 21:46:29,Iran,MIXED,,RIGHT,Questionable Source,MIXED
The Times of America,http://www.digifection.com,mediascopeAll/The_Times_of_America.png,2026-06-20 21:19:18,Unknown,VERY LOW,,EXTREME RIGHT,Questionable Source,LOW
The Unz Review,http://www.unz.com,mediascopeAll/The_Unz_Review.png,2026-06-20 20:23:09,USA,LOW,,EXTREME RIGHT,Questionable Source,LOW
Thejeffreylord,http://Thejeffreylord.com,mediascopeAll/Thejeffreylord.png,2026-06-20 22:11:02,USA,MIXED,,RIGHT,Questionable Source,MIXED
Today In Huntington,http://todayinhuntington.com,mediascopeAll/Today_In_Huntington.png,2026-06-20 21:34:16,USA,MIXED,,LEAST BIASED,Questionable Source,MIXED
Today in Norfolk,http://todayinnorfolk.com,mediascopeAll/Today_in_Norfolk.png,2026-06-20 21:34:30,USA,MIXED,,LEAST BIASED,Questionable Source,MIXED
Today in Virginia Beach,http://todayinvirginiabeach.com,mediascopeAll/Today_in_Virginia_Beach.png,2026-06-20 20:47:18,USA,MIXED,,LEAST BIASED,Questionable Source,MIXED
Today is America,http://todayisamerica.com,mediascopeAll/Today_is_America.png,2026-06-20 19:50:34,USA,MIXED,,RIGHT,Questionable Source,MIXED
ToddStarnes,http://ToddStarnes.com,mediascopeAll/ToddStarnes.png,2026-06-20 19:30:33,USA,MIXED,,EXTREME RIGHT,Questionable Source,MIXED
Toutiao,http://toutiao.com,mediascopeAll/Toutiao.png,2026-06-20 20:45:21,China,MIXED,,LEFT-CENTER,Questionable Source,MIXED
TrendingPoliticsNews,http://TrendingPoliticsNews.com,mediascopeAll/TrendingPoliticsNews.png,2026-06-20 19:54:20,USA,MIXED,,RIGHT,Questionable Source,MIXED
Trump.News,http://trump.news,mediascopeAll/Trump.News.png,2026-06-20 22:03:56,USA,VERY LOW,,EXTREME RIGHT,Questionable Source,LOW
TrumpArea,http://trumparea.com,mediascopeAll/TrumpArea.png,2026-06-20 20:12:25,USA,LOW,,EXTREME RIGHT,Questionable Source,LOW
Truth Based Media,http://truthbasedmedia.com,mediascopeAll/Truth_Based_Media.png,2026-06-20 20:49:49,Unknown,VERY LOW,,EXTREME RIGHT,Questionable Source,LOW
Truth and Action,http://www.truthandaction.org,mediascopeAll/Truth_and_Action.png,2026-06-20 20:57:32,USA,LOW,,EXTREME RIGHT,Questionable Source,LOW
Tsargrad TV,http://tsargrad.tv,mediascopeAll/Tsargrad_TV.png,2026-06-20 21:58:48,Russia,MIXED,,RIGHT-CENTER,Questionable Source,MIXED
Turkmenistan Free Press,http://turkmenistanfreepress.com,mediascopeAll/Turkmenistan_Free_Press.png,2026-06-20 19:08:57,United States,MIXED,,LEFT,Questionable Source,MIXED
Turning Point USA,http://www.tpusa.com,mediascopeAll/Turning_Point_USA.png,2026-06-20 22:26:54,USA,LOW,,RIGHT,Questionable Source,LOW
USA Supreme,http://www.usasupreme.com,mediascopeAll/USA_Supreme.png,2026-06-20 21:13:09,Unknown,VERY LOW,,EXTREME RIGHT,Questionable Source,LOW
USAmidia,http://usamidia.com,mediascopeAll/USAmidia.png,2026-06-20 20:50:42,Unknown,VERY LOW,,RIGHT,Questionable Source,LOW
USNN –,http://usnn.com,mediascopeAll/USNN.png,2026-06-21 17:45:50,USA,MIXED,,LEAST BIASED,Questionable Source,MIXED
US Daily Report,http://usdailyreport.com,mediascopeAll/US_Daily_Report.png,2026-06-20 21:02:36,Unknown,LOW,,RIGHT,Questionable Source,LOW
Ukraina,http://Ukraina.ru,mediascopeAll/Ukraina.png,2026-06-20 21:35:42,Russia,MIXED,,RIGHT-CENTER,Questionable Source,MIXED
UncoverDC,http://UncoverDC.com,mediascopeAll/UncoverDC.png,2026-06-20 21:57:48,USA,LOW,,EXTREME RIGHT,Questionable Source,LOW
Unite America First,http://uniteamericafirst.com,mediascopeAll/Unite_America_First.png,2026-06-20 19:13:27,USA,LOW,,EXTREME RIGHT,Questionable Source,LOW
Upper Cumberland Times,http://uppercumberlandtimes.com,mediascopeAll/Upper_Cumberland_Times.png,2026-06-20 20:27:08,USA,MIXED,,RIGHT-CENTER,Questionable Source,MIXED
Upper West SC News,http://upperwestscnews.com,mediascopeAll/Upper_West_SC_News.png,2026-06-20 20:17:51,USA,MIXED,,RIGHT-CENTER,Questionable Source,MIXED
Upstate SC News,http://upstatescnews.com,mediascopeAll/Upstate_SC_News.png,2026-06-20 19:29:15,USA,MIXED,,RIGHT-CENTER,Questionable Source,MIXED
Urban Scoop,http://urbanscoop.news,mediascopeAll/Urban_Scoop.png,2026-06-21 17:44:28,United Kingdom,MIXED,,RIGHT,Questionable Source,MIXED
Urdupoint,http://urdupoint.com,mediascopeAll/Urdupoint.png,2026-06-20 20:36:50,Pakistan,MIXED,,RIGHT-CENTER,Questionable Source,MIXED
Utah Business Daily,http://businessdailynetwork.com/states/ut,mediascopeAll/Utah_Business_Daily.png,2026-06-20 20:40:21,USA,MIXED,,RIGHT-CENTER,Questionable Source,MIXED
Utah Standard News,http://utahstandardnews.com,mediascopeAll/Utah_Standard_News.png,2026-06-20 20:54:13,USA,LOW,,RIGHT,Questionable Source,LOW
Utah Valley Times,http://utahvalleytimes.com,mediascopeAll/Utah_Valley_Times.png,2026-06-20 19:15:54,USA,MIXED,,RIGHT-CENTER,Questionable Source,MIXED
VZ,http://VZ.ru,mediascopeAll/VZ.png,2026-06-20 20:34:27,Russia,MIXED,,RIGHT-CENTER,Questionable Source,MIXED
Vacationland Times,http://vacationlandtimes.com,mediascopeAll/Vacationland_Times.png,2026-06-20 19:13:51,USA,MIXED,,RIGHT-CENTER,Questionable Source,MIXED
Vdare,http://www.vdare.com,mediascopeAll/Vdare.png,2026-06-20 19:45:58,USA,LOW,,EXTREME RIGHT,Questionable Source,LOW
Vidmax,http://vidmax.com,mediascopeAll/Vidmax.png,2026-06-20 19:18:53,Cyprus,LOW,,EXTREME RIGHT,Questionable Source,LOW
Vision Times,http://visiontimes.com,mediascopeAll/Vision_Times.png,2026-06-20 21:07:01,USA,MIXED,,RIGHT,Questionable Source,MIXED
Voice of Rural America,http://voiceofruralamerica.com,mediascopeAll/Voice_of_Rural_America.png,2026-06-20 19:59:01,USA,LOW,,EXTREME RIGHT,Questionable Source,LOW
Volunteer State News,http://volunteerstatenews.com,mediascopeAll/Volunteer_State_News.png,2026-06-20 20:18:05,USA,MIXED,,RIGHT-CENTER,Questionable Source,MIXED
WND News Center,http://wndnewscenter.org,mediascopeAll/WND_News_Center.png,2026-06-20 19:51:38,USA,LOW,,EXTREME RIGHT,Questionable Source,LOW
WTF Detective,http://wtfdetective.blog,mediascopeAll/WTF_Detective.png,2026-06-20 21:43:55,Unknown,MIXED,,LEFT-CENTER,Questionable Source,MIXED
WallBuilders,http://wallbuilders.com,mediascopeAll/WallBuilders.png,2026-06-20 19:27:03,USA,LOW,,EXTREME RIGHT,Questionable Source,LOW
Washington Times,http://www.washingtontimes.com,mediascopeAll/Washington_Times.png,2026-06-21 17:44:21,USA,MIXED,,RIGHT-CENTER,Questionable Source,MIXED
Wastach News,http://wastachnews.com,mediascopeAll/Wastach_News.png,2026-06-20 20:35:24,USA,MIXED,,RIGHT-CENTER,Questionable Source,MIXED
Wausau Today –,http://wausautoday.com,mediascopeAll/Wausau_Today.png,2026-06-20 20:39:19,USA,MIXED,,LEAST BIASED,Questionable Source,MIXED
Wayne County Today,http://waynecountytoday.com,mediascopeAll/Wayne_County_Today.png,2026-06-20 20:54:44,USA,MIXED,,RIGHT-CENTER,Questionable Source,MIXED
WeChat,http://mp.weixin.qq.com,mediascopeAll/WeChat.png,2026-06-20 22:20:28,China,MIXED,,LEFT,Questionable Source,MIXED
Wealth Management Wire,http://wealthmanagementwire.com,mediascopeAll/Wealth_Management_Wire.png,2026-06-20 19:48:58,USA,MIXED,,RIGHT-CENTER,Questionable Source,MIXED
Weibo (Weibo.com,https://weibo.com,mediascopeAll/Weibo_Weibo.com.png,2026-06-20 22:25:07,China,MIXED,,LEFT,Questionable Source,MIXED
West Hillsborough News,http://westhillsboroughnews.com,mediascopeAll/West_Hillsborough_News.png,2026-06-20 20:09:58,USA,MIXED,,RIGHT-CENTER,Questionable Source,MIXED
West Montgomery Times,http://westmonttimes.com,mediascopeAll/West_Montgomery_Times.png,2026-06-20 20:40:53,USA,MIXED,,RIGHT-CENTER,Questionable Source,MIXED
West Stark News,http://weststarknews.com,mediascopeAll/West_Stark_News.png,2026-06-20 19:36:35,USA,MIXED,,RIGHT-CENTER,Questionable Source,MIXED
Western South Dakota News,http://westernsdnews.com,mediascopeAll/Western_South_Dakota_News.png,2026-06-20 19:46:56,USA,MIXED,,RIGHT-CENTER,Questionable Source,MIXED
Westmoreland Review,http://westmorelandreview.com,mediascopeAll/Westmoreland_Review.png,2026-06-20 21:21:48,USA,MIXED,,RIGHT-CENTER,Questionable Source,MIXED
What’s the Harm,http://whatstheharm.net,mediascopeAll/What_s_the_Harm.png,2026-06-20 20:19:51,Unknown,MIXED,,UNRATED,Questionable Source,MIXED
Whatfinger,http://www.whatfinger.com,mediascopeAll/Whatfinger.png,2026-06-20 19:38:17,USA,LOW,,EXTREME RIGHT,Questionable Source,LOW
White House Wire,http://whitehouse.gov/wire,mediascopeAll/White_House_Wire.png,2026-06-20 19:12:53,USA,MIXED,,RIGHT,Questionable Source,MIXED
White Papers Policy Institute,http://whitepaperspolicy.org,mediascopeAll/White_Papers_Policy_Institute.png,2026-06-20 19:22:51,USA,LOW,,EXTREME RIGHT,Questionable Source,LOW
Whitehouse,http://Whitehouse.gov,mediascopeAll/Whitehouse.png,2026-06-20 19:54:39,USA,MIXED,,RIGHT,Questionable Source,MIXED
Wichita Standard,http://wichitastandard.com,mediascopeAll/Wichita_Standard.png,2026-06-20 21:20:33,USA,MIXED,,RIGHT-CENTER,Questionable Source,MIXED
WiseVoter,http://Wisevoter.com,mediascopeAll/WiseVoter.png,2026-06-20 19:30:30,USA,MIXED,,LEFT-CENTER,Questionable Source,MIXED
WorldStarHipHop,http://worldstarhiphop.com,mediascopeAll/WorldStarHipHop.png,2026-06-20 21:45:38,USA,MIXED,,LEFT,Questionable Source,MIXED
World News,http://wn.com,mediascopeAll/World_News.png,2026-06-20 22:29:50,USA,MIXED,,LEAST BIASED,Questionable Source,MIXED
World Tribune,http://worldtribune.com,mediascopeAll/World_Tribune.png,2026-06-20 19:26:17,USA,LOW,,RIGHT,Questionable Source,LOW
Xinhua News Agency,http://xinhuanet.com,mediascopeAll/Xinhua_News_Agency.png,2026-06-20 21:44:28,China,MIXED,,LEFT,Questionable Source,MIXED
York County News,http://yorkconews.com,mediascopeAll/York_County_News.png,2026-06-20 20:34:05,USA,MIXED,,RIGHT-CENTER,Questionable Source,MIXED
Young Americans for Liberty,http://yaliberty.org,mediascopeAll/Young_Americans_for_Liberty.png,2026-06-20 20:29:51,USA,LOW,,RIGHT,Questionable Source,LOW
Young Conservatives,http://analyzingamerica.org/youngconservatives,mediascopeAll/Young_Conservatives.png,2026-06-20 19:20:20,USA,MIXED,,EXTREME RIGHT,Questionable Source,MIXED
iHarare,http://iharare.com,mediascopeAll/iHarare.png,2026-06-20 19:05:29,Zimbabwe,MIXED,,LEFT,Questionable Source,MIXED
xyz.net,http://xyz.net.au,mediascopeAll/xyz.net.png,2026-06-20 21:09:48,Australia,LOW,,EXTREME RIGHT,Questionable Source,LOW
Alabama Business Daily,http://businessdailynetwork.com/states/al,mediascopeAll/Alabama_Business_Daily.png,2026-06-20 22:20:52,USA,MIXED,,RIGHT-CENTER,Questionable Source,MIXED
