media_name,url,image_path,timestamp,country,factuality,trustworthiness,bias_rating,MBFC_source
Iowa Star,http://theiowastar.com,mediascopeAll/Iowa_Star.png,2026-06-20 20:16:40,USA,MIXED,,RIGHT,Questionable Source
Irkutsk News,http://irkutsk-news.net,mediascopeAll/Irkutsk_News.png,2026-06-20 21:42:24,Russia,VERY LOW,,RIGHT,Questionable Source
Israel War Room,http://israelwarroom.com,mediascopeAll/Israel_War_Room.png,2026-06-20 19:34:48,USA,MIXED,,RIGHT,Questionable Source
Ivano-Frankivsk News,http://if-news.ru,mediascopeAll/Ivano-Frankivsk_News.png,2026-06-20 20:09:46,Russia,VERY LOW,,RIGHT,Questionable Source
Ivanovo News,http://ivanovo-news.net,mediascopeAll/Ivanovo_News.png,2026-06-20 22:05:21,Russia,VERY LOW,,RIGHT,Questionable Source
Ivermectin for Covid-19,http://ivmmeta.com,mediascopeAll/Ivermectin_for_Covid-19.png,2026-06-20 19:06:28,Unknown,MIXED,,RIGHT,Questionable Source
Izhevsk News,http://izhevsk-news.net,mediascopeAll/Izhevsk_News.png,2026-06-20 22:04:37,Russia,VERY LOW,,RIGHT,Questionable Source
JeffTiedrich,http://JeffTiedrich.com,mediascopeAll/JeffTiedrich.png,2026-06-20 19:06:44,USA,MIXED,,LEFT,Questionable Source
Joco Today,http://jocotoday.com,mediascopeAll/Joco_Today.png,2026-06-20 20:06:11,USA,MIXED,,RIGHT-CENTER,Questionable Source
JoeHoft,http://JoeHoft.com,mediascopeAll/JoeHoft.png,2026-06-20 21:36:19,USA,VERY LOW,,EXTREME RIGHT,Questionable Source
Johnson City Times,http://johnsoncitytimes.com,mediascopeAll/Johnson_City_Times.png,2026-06-20 21:37:45,USA,MIXED,,RIGHT-CENTER,Questionable Source
JordanBPeterson,http://JordanBPeterson.com,mediascopeAll/JordanBPeterson.png,2026-06-20 19:24:02,USA,MIXED,,RIGHT,Questionable Source
Just the News,http://justthenews.com,mediascopeAll/Just_the_News.png,2026-06-20 21:09:01,USA,MIXED,,RIGHT,Questionable Source
Kaliningrad News,http://kaliningrad-news.net,mediascopeAll/Kaliningrad_News.png,2026-06-20 20:09:15,Russia,VERY LOW,,RIGHT,Questionable Source
Kalmykia News,http://kalmykia-news.net,mediascopeAll/Kalmykia_News.png,2026-06-20 22:14:07,Russia,VERY LOW,,RIGHT,Questionable Source
Kaluga News,http://kaluga-news.net,mediascopeAll/Kaluga_News.png,2026-06-20 21:18:54,Russia,VERY LOW,,RIGHT,Questionable Source
Kamchatka News,http://kamchatka-news.net,mediascopeAll/Kamchatka_News.png,2026-06-20 20:12:37,Russia,VERY LOW,,RIGHT,Questionable Source
Karelia News,http://karelia-news.net,mediascopeAll/Karelia_News.png,2026-06-20 22:24:39,Russia,VERY LOW,,RIGHT,Questionable Source
Katehon,http://Katehon.com,mediascopeAll/Katehon.png,2026-06-20 21:29:52,Russia,LOW,,RIGHT,Questionable Source
Kazan News,http://kazan-news.net,mediascopeAll/Kazan_News.png,2026-06-20 21:57:31,Russia,VERY LOW,,RIGHT,Questionable Source
Kemerovo News,http://kemerovo-news.net,mediascopeAll/Kemerovo_News.png,2026-06-20 22:25:14,Russia,VERY LOW,,RIGHT,Questionable Source
Kent County Times,http://kentcotimes.com,mediascopeAll/Kent_County_Times.png,2026-06-20 19:49:39,USA,MIXED,,RIGHT-CENTER,Questionable Source
Kern County Times,http://kerncountytimes.com,mediascopeAll/Kern_County_Times.png,2026-06-20 22:14:31,USA,MIXED,,RIGHT-CENTER,Questionable Source
Keystone Today,http://keystonetoday.com,mediascopeAll/Keystone_Today.png,2026-06-20 19:15:12,USA,MIXED,,RIGHT-CENTER,Questionable Source
Khabarovsk News,http://khabarovsk-news.net,mediascopeAll/Khabarovsk_News.png,2026-06-20 21:12:43,Russia,VERY LOW,,RIGHT,Questionable Source
Kharkov News,http://news-kharkov.ru,mediascopeAll/Kharkov_News.png,2026-06-20 22:02:36,Russia,VERY LOW,,RIGHT,Questionable Source
Kherson-News,http://Kherson-News.ru,mediascopeAll/Kherson-News.png,2026-06-20 22:31:28,Russia,VERY LOW,,RIGHT,Questionable Source
Khmelnitskiy-News,http://Khmelnitskiy-News.ru,mediascopeAll/Khmelnitskiy-News.png,2026-06-20 21:03:42,Russia,VERY LOW,,RIGHT,Questionable Source
Kingsport Reporter,http://kingsportreporter.com,mediascopeAll/Kingsport_Reporter.png,2026-06-20 20:25:52,USA,MIXED,,RIGHT-CENTER,Questionable Source
Kirov News,http://kirov-news.net,mediascopeAll/Kirov_News.png,2026-06-20 19:10:42,Russia,VERY LOW,,RIGHT,Questionable Source
Knights Templar International,http://knightstemplarinternational.com,mediascopeAll/Knights_Templar_International.png,2026-06-20 19:52:16,USA,LOW,,RIGHT,Questionable Source
Knowhere,http://knowherenews.com,mediascopeAll/Knowhere.png,2026-06-20 20:18:42,USA,MIXED,,LEAST BIASED,Questionable Source
Knox Times,http://knoxtimes.com,mediascopeAll/Knox_Times.png,2026-06-20 21:52:09,USA,MIXED,,RIGHT-CENTER,Questionable Source
Komi News,http://komi-news.net,mediascopeAll/Komi_News.png,2026-06-20 20:51:40,Russia,VERY LOW,,RIGHT,Questionable Source
Komsomolskaya Pravda (K.P.),http://kp.ru,mediascopeAll/Komsomolskaya_Pravda_K.P..png,2026-06-21 18:01:53,Russia,MIXED,,RIGHT-CENTER,Questionable Source
Kostroma News,http://kostroma-news.net,mediascopeAll/Kostroma_News.png,2026-06-20 19:45:31,Russia,VERY LOW,,RIGHT,Questionable Source
Krasnodar News,http://krasnodar-news.net,mediascopeAll/Krasnodar_News.png,2026-06-20 21:34:30,Russia,VERY LOW,,RIGHT,Questionable Source
Krasnoyark News,http://krasnoyarsk-news.net,mediascopeAll/Krasnoyark_News.png,2026-06-20 21:08:08,Russia,VERY LOW,,RIGHT,Questionable Source
Kremenchug News,http://kremenchug-news.ru,mediascopeAll/Kremenchug_News.png,2026-06-20 21:23:19,Russia,VERY LOW,,RIGHT,Questionable Source
Kremlin,http://Kremlin.ru,mediascopeAll/Kremlin.png,2026-06-20 19:23:18,Russia,MIXED,,RIGHT-CENTER,Questionable Source
Krivoy Rog News,http://krivoy-rog-news.ru,mediascopeAll/Krivoy_Rog_News.png,2026-06-20 20:12:18,Russia,VERY LOW,,RIGHT,Questionable Source
Kunstler,http://Kunstler.com,mediascopeAll/Kunstler.png,2026-06-20 22:00:24,USA,LOW,,EXTREME RIGHT,Questionable Source
Kurgan News,http://kurgan-news.net,mediascopeAll/Kurgan_News.png,2026-06-20 20:21:27,Russia,VERY LOW,,RIGHT,Questionable Source
Kyiv Insider,http://kyivinsider.com,mediascopeAll/Kyiv_Insider.png,2026-06-20 19:55:07,Ukraine,MIXED,,RIGHT-CENTER,Questionable Source
LNR News,http://lnr-news.ru,mediascopeAll/LNR_News.png,2026-06-20 21:37:58,Russia,VERY LOW,,RIGHT,Questionable Source
La Verita,http://laverita.info,mediascopeAll/La_Verita.png,2026-06-20 19:28:46,Italy,MIXED,,RIGHT,Questionable Source
Lane County News,http://laneconews.com,mediascopeAll/Lane_County_News.png,2026-06-20 22:20:07,USA,MIXED,,RIGHT-CENTER,Questionable Source
Laredo Today,http://laredotodaynews.com,mediascopeAll/Laredo_Today.png,2026-06-20 21:22:27,USA,MIXED,,LEAST BIASED,Questionable Source
Laurel Highlands Today,http://laurelhighlandstoday.com,mediascopeAll/Laurel_Highlands_Today.png,2026-06-20 20:10:35,USA,MIXED,,RIGHT-CENTER,Questionable Source
Lawrence Times,http://lawrencetimes.com,mediascopeAll/Lawrence_Times.png,2026-06-20 21:52:42,USA,MIXED,,RIGHT-CENTER,Questionable Source
Leading Report,http://theleadingreport.com,mediascopeAll/Leading_Report.png,2026-06-20 22:19:28,USA,VERY LOW,,EXTREME RIGHT,Questionable Source
Lebanon PA News,http://lebanonpanews.com,mediascopeAll/Lebanon_PA_News.png,2026-06-20 21:17:15,USA,MIXED,,RIGHT-CENTER,Questionable Source
Leesburg Today,http://leesburgtodaynews.com,mediascopeAll/Leesburg_Today.png,2026-06-20 20:06:25,USA,MIXED,,LEAST BIASED,Questionable Source
Left Action,http://leftaction.com,mediascopeAll/Left_Action.png,2026-06-20 19:06:53,USA,LOW,,EXTREME LEFT,Questionable Source
Lehigh Times,http://lehightimes.com,mediascopeAll/Lehigh_Times.png,2026-06-20 22:22:42,USA,MIXED,,RIGHT-CENTER,Questionable Source
Lenta,http://Lenta.ru,mediascopeAll/Lenta.png,2026-06-20 19:20:46,Russia,MIXED,,RIGHT-CENTER,Questionable Source
Lew Rockwell,http://www.lewrockwell.com,mediascopeAll/Lew_Rockwell.png,2026-06-20 21:49:45,USA,LOW,,EXTREME RIGHT,Questionable Source
Liberty Counsel,http://lc.org,mediascopeAll/Liberty_Counsel.png,2026-06-21 17:48:04,USA,LOW,,RIGHT,Questionable Source
Liberty Hangout,http://libertyhangout.org,mediascopeAll/Liberty_Hangout.png,2026-06-20 22:12:51,USA,LOW,,EXTREME RIGHT,Questionable Source
Liberty News,http://libertynews.com,mediascopeAll/Liberty_News.png,2026-06-20 21:23:21,USA,LOW,,RIGHT,Questionable Source
Liberty Talk.fm,http://libertytalk.fm,mediascopeAll/Liberty_Talk.fm.png,2026-06-20 21:07:03,USA,MIXED,,RIGHT,Questionable Source
Libs of TikTok,http://libsoftiktok.com,mediascopeAll/Libs_of_TikTok.png,2026-06-20 20:20:00,USA,LOW,,EXTREME RIGHT,Questionable Source
Life News,http://www.lifenews.com,mediascopeAll/Life_News.png,2026-06-20 19:45:24,USA,LOW,,RIGHT,Questionable Source
Lifezette,http://www.lifezette.com,mediascopeAll/Lifezette.png,2026-06-20 21:10:15,USA,MIXED,,RIGHT,Questionable Source
Lindell TV,http://lindelltv.com,mediascopeAll/Lindell_TV.png,2026-06-20 20:14:26,USA,VERY LOW,,RIGHT,Questionable Source
Lipetsk News,http://lipetsk-news.net,mediascopeAll/Lipetsk_News.png,2026-06-20 19:26:21,Russia,VERY LOW,,RIGHT,Questionable Source
Logan Morning News,http://loganmorningnews.com,mediascopeAll/Logan_Morning_News.png,2026-06-20 20:55:09,USA,MIXED,,LEAST BIASED,Questionable Source
Look Ahead America,http://lookaheadamerica.org,mediascopeAll/Look_Ahead_America.png,2026-06-20 21:13:35,USA,LOW,,RIGHT,Questionable Source
Loomered,http://Loomered.com,mediascopeAll/Loomered.png,2026-06-20 21:05:48,USA,LOW,,RIGHT,Questionable Source
Louder with Crowder,http://louderwithcrowder.com,mediascopeAll/Louder_with_Crowder.png,2026-06-20 22:01:38,USA,MIXED,,RIGHT,Questionable Source
Lower Bucks Today,http://lowerbuckstoday.com,mediascopeAll/Lower_Bucks_Today.png,2026-06-20 20:24:54,USA,MIXED,,RIGHT-CENTER,Questionable Source
Lower West SC News,http://lowerwestscnews.com,mediascopeAll/Lower_West_SC_News.png,2026-06-20 21:22:55,USA,MIXED,,RIGHT-CENTER,Questionable Source
Lucianne.com,https://www.lucianne.com,mediascopeAll/Lucianne.com.png,2026-06-21 17:44:46,USA,MIXED,,RIGHT,Questionable Source
Lugansk News,http://lugansk-news.ru,mediascopeAll/Lugansk_News.png,2026-06-20 20:47:10,Russia,VERY LOW,,RIGHT,Questionable Source
Luzerne Times,http://luzernetimes.com,mediascopeAll/Luzerne_Times.png,2026-06-20 22:31:30,USA,MIXED,,RIGHT-CENTER,Questionable Source
Lycoming News,http://lycomingnews.com,mediascopeAll/Lycoming_News.png,2026-06-20 19:27:11,USA,MIXED,,RIGHT-CENTER,Questionable Source
MSK News,http://msk-news.net,mediascopeAll/MSK_News.png,2026-06-21 17:48:01,Russia,VERY LOW,,RIGHT,Questionable Source
MTO News,http://mtonews.com,mediascopeAll/MTO_News.png,2026-06-20 21:47:26,USA,LOW,,LEFT-CENTER,Questionable Source
Magadan News,http://magadan-news.net,mediascopeAll/Magadan_News.png,2026-06-20 20:29:51,Russia,VERY LOW,,RIGHT,Questionable Source
Mainstream Fake Media,http://mainstreamfakemedia.com,mediascopeAll/Mainstream_Fake_Media.png,2026-06-20 20:55:20,USA,LOW,,RIGHT,Questionable Source
Make America Great Again (MAGA Inc),http://Magapac.com,mediascopeAll/Make_America_Great_Again_MAGA_Inc.png,2026-06-20 22:22:27,USA,LOW,,RIGHT,Questionable Source
Manhattan Times,http://mhtntimes.com,mediascopeAll/Manhattan_Times.png,2026-06-20 19:07:04,Unknown,LOW,,LEFT,Questionable Source
Mariel News,http://mariel-news.net,mediascopeAll/Mariel_News.png,2026-06-20 20:17:12,Russia,VERY LOW,,RIGHT,Questionable Source
Mariupol News,http://mariupol-news.ru,mediascopeAll/Mariupol_News.png,2026-06-20 20:59:08,Russia,VERY LOW,,RIGHT,Questionable Source
Maryland Business Daily,http://mdbusinessdaily.com,mediascopeAll/Maryland_Business_Daily.png,2026-06-20 20:51:22,USA,MIXED,,RIGHT-CENTER,Questionable Source
Mass Daily News,http://massdailynews.com,mediascopeAll/Mass_Daily_News.png,2026-06-20 20:43:51,USA,MIXED,,RIGHT,Questionable Source
Massachusetts Business Daily,http://mabusinessdaily.com,mediascopeAll/Massachusetts_Business_Daily.png,2026-06-20 22:04:32,USA,MIXED,,RIGHT-CENTER,Questionable Source
Mat-Su,http://matsutimes.com,mediascopeAll/Mat-Su.png,2026-06-20 19:11:06,USA,MIXED,,RIGHT-CENTER,Questionable Source
Mehr News Agency,http://en.mehrnews.com,mediascopeAll/Mehr_News_Agency.png,2026-06-20 20:18:36,Iran,MIXED,,RIGHT,Questionable Source
Melitopol News,http://melitopol-news.ru,mediascopeAll/Melitopol_News.png,2026-06-20 20:20:54,Russia,VERY LOW,,RIGHT,Questionable Source
Memphis Standard,http://memphisstandard.com,mediascopeAll/Memphis_Standard.png,2026-06-20 19:36:30,USA,MIXED,,RIGHT-CENTER,Questionable Source
Mercopress,http://en.mercopress.com,mediascopeAll/Mercopress.png,2026-06-20 19:07:12,Uruguay,MIXED,,LEFT-CENTER,Questionable Source
Metric Media,http://metricmedianews.com,mediascopeAll/Metric_Media.png,2026-06-20 20:12:49,USA,MIXED,,RIGHT-CENTER,Questionable Source
Miami Standard,http://miamistandard.news,mediascopeAll/Miami_Standard.png,2026-06-20 22:19:00,USA,MIXED,,RIGHT,Questionable Source
Michigan Business Daily,http://mibusinessdaily.com,mediascopeAll/Michigan_Business_Daily.png,2026-06-20 20:10:11,USA,MIXED,,RIGHT-CENTER,Questionable Source
Mid Coast Times,http://midcoasttimes.com,mediascopeAll/Mid_Coast_Times.png,2026-06-20 21:02:12,USA,MIXED,,RIGHT-CENTER,Questionable Source
Mid Valley Reporter,http://midvalleyreporter.com,mediascopeAll/Mid_Valley_Reporter.png,2026-06-20 20:14:58,USA,MIXED,,RIGHT-CENTER,Questionable Source
Middle East Media Research Institute (Memri),http://www.memri.org,mediascopeAll/Middle_East_Media_Research_Institute_Memri.png,2026-06-20 20:38:44,USA,MIXED,,RIGHT,Questionable Source
Middle East News Agency,http://mena.org.eg/en,mediascopeAll/Middle_East_News_Agency.png,2026-06-21 17:46:40,Egypt,MIXED,,RIGHT-CENTER,Questionable Source
Military Review,http://topwar.ru,mediascopeAll/Military_Review.png,2026-06-20 22:23:04,Russia,MIXED,,RIGHT,Questionable Source
Military Watch Magazine,http://militarywatchmagazine.com,mediascopeAll/Military_Watch_Magazine.png,2026-06-20 22:07:34,Unknown,MIXED,,RIGHT-CENTER,Questionable Source
Minnesota Business Daily,http://mnbusinessdaily.com,mediascopeAll/Minnesota_Business_Daily.png,2026-06-20 21:56:15,USA,MIXED,,RIGHT-CENTER,Questionable Source
Mint Press News,http://www.mintpressnews.com,mediascopeAll/Mint_Press_News.png,2026-06-20 22:29:55,USA,LOW,,LEFT,Questionable Source
Mision Verdad,http://misionverdad.com,mediascopeAll/Mision_Verdad.png,2026-06-20 20:24:46,Venezuela,MIXED,,LEFT,Questionable Source
Mississippi Business Daily,http://msbusinessdaily.com,mediascopeAll/Mississippi_Business_Daily.png,2026-06-20 21:33:22,USA,MIXED,,RIGHT-CENTER,Questionable Source
Missouri Business Daily,http://mobusinessdaily.com,mediascopeAll/Missouri_Business_Daily.png,2026-06-20 22:03:18,USA,MIXED,,RIGHT-CENTER,Questionable Source
Moldova-News,http://Moldova-News.com,mediascopeAll/Moldova-News.png,2026-06-20 20:56:33,Russia,VERY LOW,,RIGHT,Questionable Source
Monroe County News,http://monroeconews.com,mediascopeAll/Monroe_County_News.png,2026-06-20 21:55:06,USA,MIXED,,RIGHT-CENTER,Questionable Source
Montgomery News,http://montgomerymdnews.com,mediascopeAll/Montgomery_News.png,2026-06-20 19:13:03,USA,MIXED,,RIGHT-CENTER,Questionable Source
MoonBattery,http://moonbattery.com,mediascopeAll/MoonBattery.png,2026-06-20 21:41:14,USA,LOW,,EXTREME RIGHT,Questionable Source
Moon of Alabama,http://www.moonofalabama.org,mediascopeAll/Moon_of_Alabama.png,2026-06-20 22:03:43,USA,LOW,,LEFT,Questionable Source
Morgantown Daily News,http://morgantowndailynews.com,mediascopeAll/Morgantown_Daily_News.png,2026-06-20 20:42:31,USA,MIXED,,LEAST BIASED,Questionable Source
Morning Murfreesboro,http://morningmurfreesboro.com,mediascopeAll/Morning_Murfreesboro.png,2026-06-20 21:26:04,USA,MIXED,,LEAST BIASED,Questionable Source
Morristown Times,http://morristowntimes.com,mediascopeAll/Morristown_Times.png,2026-06-20 20:24:54,USA,MIXED,,RIGHT-CENTER,Questionable Source
Moskva News,http://moskva-news.com,mediascopeAll/Moskva_News.png,2026-06-20 19:22:37,Russia,VERY LOW,,RIGHT,Questionable Source
Muncie Reporter,http://munciereporter.com,mediascopeAll/Muncie_Reporter.png,2026-06-20 22:23:58,USA,MIXED,,RIGHT-CENTER,Questionable Source
Murmansk News,http://murmansk-news.net,mediascopeAll/Murmansk_News.png,2026-06-20 21:39:10,Russia,VERY LOW,,RIGHT,Questionable Source
Muskegon Sun,http://Muskegonsun.com,mediascopeAll/Muskegon_Sun.png,2026-06-20 20:53:07,USA,MIXED,,RIGHT-CENTER,Questionable Source
Mutembei TV –,http://mutembeitv.com,mediascopeAll/Mutembei_TV.png,2026-06-20 21:40:36,Kenya,MIXED,,RIGHT-CENTER,Questionable Source
Myrtle Beach Leader,http://myrtlebeachleader.com,mediascopeAll/Myrtle_Beach_Leader.png,2026-06-20 19:25:09,USA,MIXED,,RIGHT-CENTER,Questionable Source
NAO News,http://nao-news.net,mediascopeAll/NAO_News.png,2026-06-20 20:32:21,Russia,VERY LOW,,RIGHT,Questionable Source
NC Business Daily,http://ncbusinessdaily.com,mediascopeAll/NC_Business_Daily.png,2026-06-20 20:53:58,USA,MIXED,,RIGHT-CENTER,Questionable Source
NC Indiana News,http://ncindiananews.com,mediascopeAll/NC_Indiana_News.png,2026-06-20 19:21:53,USA,MIXED,,RIGHT-CENTER,Questionable Source
NC South Carolina Times,http://ncsctimes.com,mediascopeAll/NC_South_Carolina_Times.png,2026-06-20 20:13:14,USA,MIXED,,RIGHT-CENTER,Questionable Source
NC Tennessee News,http://nctennnews.com,mediascopeAll/NC_Tennessee_News.png,2026-06-20 21:15:19,USA,MIXED,,RIGHT-CENTER,Questionable Source
NE Alabama News,http://nealabamanews.com,mediascopeAll/NE_Alabama_News.png,2026-06-20 22:14:56,USA,MIXED,,RIGHT-CENTER,Questionable Source
NE Colorado News,http://necoloradonews.com,mediascopeAll/NE_Colorado_News.png,2026-06-20 20:15:22,USA,MIXED,,RIGHT-CENTER,Questionable Source
NE Mississippi News,http://nemissnews.com,mediascopeAll/NE_Mississippi_News.png,2026-06-20 19:11:52,USA,MIXED,,RIGHT-CENTER,Questionable Source
NE Nashville News,http://nenashvillenews.com,mediascopeAll/NE_Nashville_News.png,2026-06-20 21:03:17,USA,MIXED,,RIGHT-CENTER,Questionable Source
NK News,http://nk-news.ru,mediascopeAll/NK_News.png,2026-06-20 22:13:00,Russia,VERY LOW,,RIGHT,Questionable Source
NTD.TV (New Tang Dynasty),http://www.ntd.tv,mediascopeAll/NTD.TV_New_Tang_Dynasty.png,2026-06-20 19:48:40,USA,MIXED,,RIGHT,Questionable Source
Nabchelny News,http://nabchelny-news.ru,mediascopeAll/Nabchelny_News.png,2026-06-20 20:55:03,Russia,VERY LOW,,RIGHT,Questionable Source
Nalchik News,http://nalchik-news.net,mediascopeAll/Nalchik_News.png,2026-06-20 19:49:54,Russia,VERY LOW,,RIGHT,Questionable Source
Nashville Standard,http://nashvillestandard.com,mediascopeAll/Nashville_Standard.png,2026-06-20 21:13:08,USA,MIXED,,RIGHT-CENTER,Questionable Source
National Insiders,http://nationalinsiders.com,mediascopeAll/National_Insiders.png,2026-06-20 22:16:48,USA,LOW,,RIGHT,Questionable Source
National Rifle Association,http://home.nra.org,mediascopeAll/National_Rifle_Association.png,2026-06-20 21:15:56,USA,MIXED,,RIGHT,Questionable Source
National Right to Life Committee,http://nrlc.org,mediascopeAll/National_Right_to_Life_Committee.png,2026-06-20 20:51:50,USA,MIXED,,EXTREME RIGHT,Questionable Source
National Vanguard,http://nationalvanguard.org,mediascopeAll/National_Vanguard.png,2026-06-20 21:24:13,USA,VERY LOW,,EXTREME RIGHT,Questionable Source
National Zero,http://nationalzero.com,mediascopeAll/National_Zero.png,2026-06-20 21:29:08,USA,MIXED,,LEFT,Questionable Source
Naugatuck Times,http://naugatucktimes.com,mediascopeAll/Naugatuck_Times.png,2026-06-20 21:50:49,USA,MIXED,,RIGHT-CENTER,Questionable Source
Nebraska Business Daily,http://nebraskabusinessdaily.com,mediascopeAll/Nebraska_Business_Daily.png,2026-06-20 21:56:15,USA,MIXED,,RIGHT-CENTER,Questionable Source
NetEase,http://163.com,mediascopeAll/NetEase.png,2026-06-20 22:05:21,China,MIXED,,LEFT-CENTER,Questionable Source
Net Zero Watch,http://netzerowatch.com,mediascopeAll/Net_Zero_Watch.png,2026-06-20 20:26:28,United Kingdom,LOW,,RIGHT,Questionable Source
Nevada Business Daily,http://nvbusinessdaily.com,mediascopeAll/Nevada_Business_Daily.png,2026-06-20 19:11:41,,MIXED,,RIGHT-CENTER,Questionable Source
